,trail_id,name,area_name,city_name,state_name,country_name,_geoloc,popularity,length,elevation_gain,difficulty_rating,route_type,visitor_usage,avg_rating,num_reviews,features,activities,units
1548,10035599,Fish Lake Trail,Glacier National Park,West Glacier,MT,United States,"{'lat': 48.61739, 'lng': -113.87692}",5.9549,5.501162212554382,1338.0652944,3,out and back,2.0,3.5,39,"['dogs-no', 'forest', 'lake', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",i
1549,10037155,Harrison Lake,Glacier National Park,West Glacier,MT,United States,"{'lat': 48.4913, 'lng': -113.8622}",5.862,15.003169670602858,1210.059048,5,out and back,1.0,4.0,8,"['dogs-no', 'forest', 'lake', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'fishing', 'hiking', 'nature-trips', 'fly-fishing']",i
1550,10381279,Highline and Swiftcurrent Pass Trail,Glacier National Park,West Glacier,MT,United States,"{'lat': 48.69675, 'lng': -113.71817}",5.8573,14.703106277190802,2020.098576,5,point to point,3.0,5.0,17,"['dogs-no', 'historic-site', 'lake', 'waterfall', 'wild-flowers', 'wildlife']","['backpacking', 'hiking']",i
1551,10235909,Apgar Bike Trail,Glacier National Park,West Glacier,MT,United States,"{'lat': 48.5272, 'lng': -113.99454}",5.7762,3.5007395898073335,26.001268800000002,1,out and back,2.0,4.0,11,"['dogs-no', 'kids', 'river', 'views', 'wild-flowers']","['birding', 'hiking', 'mountain-biking', 'road-biking', 'walking']",i
1552,10290935,Aster Park Overlook and Rockwell Falls,Glacier National Park,East Glacier Park Village,MT,United States,"{'lat': 48.48442, 'lng': -113.36922}",5.6957,9.001901802361715,1020.0497760000001,3,out and back,2.0,4.5,16,"['dogs-no', 'forest', 'views', 'waterfall', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'walking']",i
1553,10030543,Pebble Creek Trail via Northeast Trailhead,Yellowstone National Park,Silver Gate,MT,United States,"{'lat': 45.00535, 'lng': -110.03436}",5.636,11.802493474207582,1213.0591944,3,point to point,1.0,5.0,17,"['dogs-no', 'forest', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'fishing', 'hiking', 'nature-trips', 'paddle-sports', 'trail-running', 'walking', 'whitewater-kayaking', 'fly-fishing', 'canoeing']",i
1554,10005155,Two Medicine Lake South Shore Trail,Glacier National Park,East Glacier Park Village,MT,United States,"{'lat': 48.48327, 'lng': -113.36951}",5.5122,6.601394655065258,649.0316712,3,out and back,,4.5,9,"['dogs-no', 'forest', 'lake', 'views', 'wild-flowers', 'wildlife']","['camping', 'hiking', 'nature-trips']",i
1555,10031962,Mount Henry Trail and Scenic Point via East Glacier Park Village,Glacier National Park,East Glacier Park Village,MT,United States,"{'lat': 48.44911, 'lng': -113.23446}",5.27,12.402620261031696,3106.1515728,5,out and back,1.0,4.5,7,"['dogs-no', 'forest', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running']",i
1556,10271983,Mount Brown Lookout via Gunsight Pass Trail,Glacier National Park,West Glacier,MT,United States,"{'lat': 48.61682, 'lng': -113.87545}",5.2134,9.301965195773771,4222.2060336,5,out and back,2.0,4.5,8,"['dogs-no', 'forest', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips']",i
1557,10326273,Chief Mountain,Glacier National Park,Babb,MT,United States,"{'lat': 48.95531, 'lng': -113.60198}",5.0998,6.301331261653201,2880.140544,5,out and back,1.0,5.0,12,"['dogs-no', 'forest', 'views']","['hiking', 'nature-trips']",i
1558,10004411,Howe Lake Trail,Glacier National Park,Coram,MT,United States,"{'lat': 48.60919, 'lng': -114.02783}",5.0492,4.3009086389061535,433.0211304,1,out and back,1.0,3.5,20,"['dogs-no', 'forest', 'lake', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'snowshoeing', 'cross-country-skiing']",i
1559,10263320,Akokala Lake Trail,Glacier National Park,West Glacier,MT,United States,"{'lat': 48.82859, 'lng': -114.20173}",4.9898,11.402408949658172,2076.1013088000004,3,out and back,1.0,3.5,7,"['dogs-no', 'forest', 'lake', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'camping', 'hiking', 'nature-trips', 'walking']",i
1560,10027448,Specimen Creek Trail,Yellowstone National Park,West Yellowstone,MT,United States,"{'lat': 45.01264, 'lng': -111.08058}",4.9528,15.503275326289621,2322.1133136,3,out and back,1.0,4.5,7,"['dogs-no', 'forest', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'hiking', 'nature-trips', 'snowshoeing', 'walking']",i
1561,10005020,Belly River Trail,Glacier National Park,Babb,MT,United States,"{'lat': 48.99586, 'lng': -113.65964}",4.9233,15.303233064014915,1368.0667584,3,out and back,1.0,4.5,7,"['dogs-no', 'forest', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'walking']",i
1562,10259215,Black Butte Trail to Big Horn Peak,Yellowstone National Park,Big Sky,MT,United States,"{'lat': 45.03412, 'lng': -111.11367}",4.8817,11.902514605344935,3077.1501576,5,out and back,1.0,5.0,12,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'camping', 'hiking', 'nature-trips', 'trail-running']",i
1563,10001949,Medicine Grizzly to Triple Divide Pass,Glacier National Park,East Glacier Park Village,MT,United States,"{'lat': 48.60248, 'lng': -113.38367}",4.8672,12.702683654443753,853.0416264,3,out and back,1.0,4.5,6,"['dogs-no', 'forest', 'lake', 'river', 'wild-flowers', 'wildlife']","['backpacking', 'camping', 'hiking', 'walking']",i
1564,10038232,Continental Divide Trail to Fifty Mountain Shelter,Glacier National Park,Lake Mc Donald,MT,United States,"{'lat': 48.75496, 'lng': -113.80047}",4.7952,32.00676196395276,17568.857318399998,3,out and back,2.0,4.5,2,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'walking']",i
1565,10376353,Swiftcurrent Mountain via Granite Park Trail,Glacier National Park,West Glacier,MT,United States,"{'lat': 48.75494, 'lng': -113.80044}",4.7277,12.102556867619638,4238.2068144,5,out and back,2.0,4.5,11,"['forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips']",i
1566,10263321,Logging Lake Trail,Glacier National Park,West Glacier,MT,United States,"{'lat': 48.69845, 'lng': -114.19204}",4.6394,25.605409571162213,2158.1053104000002,3,out and back,2.0,3.5,13,"['dogs-no', 'forest', 'lake', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'fishing', 'hiking', 'nature-trips', 'walking']",i
1567,10271984,Comeau Pass Via Sperry Lake Trail,Glacier National Park,West Glacier,MT,United States,"{'lat': 48.61682, 'lng': -113.8754}",4.6191,16.503486637663144,4901.239168800001,5,out and back,2.0,4.5,3,"['dogs-no', 'forest', 'lake', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips']",i
1568,10273117,Bowman Lake Trail to Upper Waterton Lake,Glacier National Park,Polebridge,MT,United States,"{'lat': 48.82924, 'lng': -114.20052}",4.386,43.30914978247359,5485.267668,3,out and back,,5.0,3,"['dogs-no', 'forest', 'lake', 'views', 'wildlife']","['backpacking', 'camping', 'hiking']",i
1569,10290936,Upper Two Medicine Creek Loop,Glacier National Park,East Glacier Park Village,MT,United States,"{'lat': 48.48471, 'lng': -113.36894}",4.2609,10.90230329397141,849.0414312,3,loop,2.0,4.0,8,"['dogs-no', 'forest', 'lake', 'views', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i
1570,10029725,Daly Creek Trail,Yellowstone National Park,Big Sky,MT,United States,"{'lat': 45.04854, 'lng': -111.1395}",4.1636,10.90230329397141,1778.0867664,3,out and back,2.0,4.5,9,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",i
1571,10333798,"Ptarmigan Trail to Helen Lake, Elizabeth Lake, Cosley Lake, Stoney Indian Pass, Waterton Valley Trail",Glacier National Park,Babb,MT,United States,"{'lat': 48.79771, 'lng': -113.6788}",4.1236,39.20828340584214,5784.2822592,3,point to point,2.0,5.0,3,"['dogs-no', 'forest', 'lake', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'nature-trips', 'walking']",i
1572,10000491,Firebrand Trail to Ole Creek,Glacier National Park,East Glacier Park Village,MT,United States,"{'lat': 48.37171, 'lng': -113.27942}",3.9817,22.70479676817899,3100.15128,5,point to point,1.0,4.5,7,"['dogs-no', 'forest', 'lake', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'camping', 'hiking', 'nature-trips']",i
1573,10317068,Stanton Mountain,Glacier National Park,Whitefish,MT,United States,"{'lat': 48.63763, 'lng': -113.88831}",3.8896,7.501584835301429,4484.2188192,5,out and back,2.0,4.0,2,"['forest', 'lake', 'views']","['birding', 'hiking', 'nature-trips']",i
1574,10377845,Riverside Ski Trail Loop,Yellowstone National Park,West Yellowstone,MT,United States,"{'lat': 44.66029, 'lng': -111.09739}",3.7842,7.701627097576134,183.0089304,1,loop,1.0,4.0,17,"['dogs-no', 'kids', 'river', 'views', 'wildlife']","['hiking', 'nature-trips', 'snowshoeing', 'trail-running', 'walking', 'cross-country-skiing']",i
1575,10318861,Granite Park to Flattop Mountain Trail,Glacier National Park,Lake Mc Donald,MT,United States,"{'lat': 48.75496, 'lng': -113.80046}",3.7171,27.1057265382225,6341.3094408,7,loop,2.0,4.5,3,"['forest', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips']",i
1576,10376344,Upper Kintla Lake,Glacier National Park,Polebridge,MT,United States,"{'lat': 48.93512, 'lng': -114.35243}",3.6588,23.204902423865757,1719.0838872,5,out and back,2.0,4.5,3,"['forest', 'lake', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips']",i
1577,10037153,Waterton Valley Trail,Glacier National Park,Babb,MT,United States,"{'lat': 48.95776, 'lng': -113.89222}",3.5294,20.204268489745186,3769.1839271999997,7,out and back,2.0,4.5,3,"['dogs-no', 'forest', 'lake', 'river', 'wild-flowers', 'wildlife']","['backpacking', 'camping', 'hiking', 'nature-trips']",i
1578,10287969,Rescue Creek Trail to Turkey Pen Peak (Gardner Side),Yellowstone National Park,Gardiner,MT,United States,"{'lat': 45.01779, 'lng': -110.69363}",3.4916,6.70141578620261,1732.0845216,3,out and back,1.0,4.0,10,"['dogs-leash', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running']",i
1579,10334016,Covey Meadow Loop,Glacier National Park,West Glacier,MT,United States,"{'lat': 48.7838, 'lng': -114.27983}",3.4537,2.2004648850217525,196.00956480000002,1,out and back,2.0,4.5,3,"['dogs-no', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'walking']",i
1580,10263336,Nyack-Coal Creek Loop,Glacier National Park,West Glacier,MT,United States,"{'lat': 48.43677, 'lng': -113.80308}",3.3255,42.008875077688,3927.1916376,5,loop,1.0,3.5,2,"['dogs-no', 'forest', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips']",i
1581,10366671,Kinta Lake Boulder Pass Trail to Goat Haunt Ferry,Glacier National Park,Polebridge,MT,United States,"{'lat': 48.93547, 'lng': -114.35274}",3.2589,30.40642386575513,4819.2351672,3,point to point,2.0,4.5,6,"['forest', 'lake', 'river', 'views']","['backpacking', 'camping', 'hiking', 'walking']",i
1582,10270721,Northern Traverse: Chieftan Mountain to Kintla Lake,Glacier National Park,Babb,MT,United States,"{'lat': 48.99592, 'lng': -113.65993}",3.2581,54.01141081417029,7775.379420000001,5,point to point,2.0,5.0,4,"['dogs-no', 'forest', 'lake', 'river', 'views', 'wildlife']","['backpacking', 'camping', 'hiking', 'nature-trips']",i
1583,10490351,Firebrand Pass,Glacier National Park,East Glacier Park Village,MT,United States,"{'lat': 48.37136, 'lng': -113.27959}",3.2501,10.702261031696706,2211.1078967999997,3,out and back,1.0,5.0,6,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips']",i
1584,10376345,Kinta Lake via Boulder Pass Trail,Glacier National Park,Polebridge,MT,United States,"{'lat': 48.93527, 'lng': -114.35248}",3.1693,13.30281044126787,1000.0488,3,out and back,2.0,4.5,3,"['forest', 'lake', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'walking']",i
1585,10031948,Huckleberry Mountain Nature Trail,Glacier National Park,Columbia Falls,MT,United States,"{'lat': 48.62452, 'lng': -114.12946}",3.1057,0.9001901802361715,98.00478240000001,1,loop,2.0,2.0,2,"['dogs-no', 'kids', 'views', 'wild-flowers']","['hiking', 'walking']",i
1586,10270943,Glacier National Park Full Traverse - Kintla Lake to Lake McDonald,Glacier National Park,Polebridge,MT,United States,"{'lat': 48.93603, 'lng': -114.34572}",2.9615,92.91963082660037,18694.9122672,5,point to point,2.0,0.0,0,"['dogs-no', 'forest', 'lake', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips']",i
1587,10259216,Sportsman Lake Crescent High Lake Trail Loop,Yellowstone National Park,Big Sky,MT,United States,"{'lat': 45.01261, 'lng': -111.08065}",2.7854,21.40452206339341,2906.1418128,5,loop,1.0,5.0,1,"['dogs-no', 'forest', 'lake', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'fishing', 'hiking', 'trail-running']",i
1588,10381285,Lower Quartz Lake via Quartz Creek Trail,Glacier National Park,West Glacier,MT,United States,"{'lat': 48.72517, 'lng': -114.22817}",2.7471,13.80291609695463,1315.064172,1,out and back,2.0,3.5,4,"['dogs-no', 'forest', 'lake', 'river', 'wild-flowers', 'wildlife']","['fishing', 'hiking', 'trail-running']",i
1589,10035416,Bannock Ski Trail,Yellowstone National Park,Silver Gate,MT,United States,"{'lat': 45.00448, 'lng': -109.98758}",2.7171,4.801014294592915,200.00976,1,out and back,1.0,4.0,3,"['dogs', 'forest', 'kids', 'river', 'views', 'wildlife']","['hiking', 'nature-trips', 'trail-running', 'cross-country-skiing']",i
1590,10263333,Loneman Lookout Trail,Glacier National Park,West Glacier,MT,United States,"{'lat': 48.43683, 'lng': -113.8027}",2.6954,14.20300062150404,3861.1884167999997,5,out and back,1.0,5.0,2,"['dogs-no', 'forest', 'lake', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips']",i
1591,10005605,Fielding Coal Creek Trail,Glacier National Park,Essex,MT,United States,"{'lat': 48.28443, 'lng': -113.45227}",2.5289,30.40642386575513,8408.4103104,5,out and back,1.0,4.0,1,"['dogs-no', 'forest', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips']",i
1592,10418476,Apikuni Mountain,Glacier National Park,Browning,MT,United States,"{'lat': 48.80544, 'lng': -113.63455}",2.479,6.401352392790553,4104.200275200001,5,out and back,2.0,3.0,2,"['forest', 'views', 'waterfall']","['hiking', 'nature-trips']",i
1593,10005832,Snyder Ridge Trail,Glacier National Park,Essex,MT,United States,"{'lat': 48.6169, 'lng': -113.87557}",2.3963,11.702472343070228,2542.1240496,3,point to point,,2.5,2,"['dogs-no', 'lake', 'views', 'wildlife']","['hiking', 'trail-running']",i
1594,10263339,Lake Isabel Trail,Glacier National Park,West Glacier,MT,United States,"{'lat': 48.27489, 'lng': -113.60325}",2.3449,33.10699440646364,3927.1916376,3,out and back,1.0,5.0,1,"['dogs-no', 'forest', 'lake', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'fishing', 'hiking', 'nature-trips', 'walking', 'fly-fishing']",i
1595,10258674,Fan Creek Trail,Yellowstone National Park,West Yellowstone,MT,United States,"{'lat': 44.95078, 'lng': -111.05892}",2.2053,12.202577998756992,892.0435296,1,out and back,2.0,4.0,2,"['dogs-no', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'fishing', 'hiking', 'nature-trips', 'trail-running', 'walking', 'fly-fishing']",i
1596,10001820,Gable Pass Trail via Otatso Creek,Glacier National Park,Babb,MT,United States,"{'lat': 48.94736, 'lng': -113.50028}",2.1546,30.006339341205717,6459.3151992,3,loop,2.0,3.0,1,"['dogs-no', 'forest', 'lake', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'walking']",i
1597,10290934,Painted Tepee Peak and Cobalt Lake Trail,Glacier National Park,Essex,MT,United States,"{'lat': 48.48396, 'lng': -113.36959}",2.0701,16.103402113113734,3103.1514264,3,loop,2.0,5.0,1,"['dogs-no', 'forest', 'lake', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'walking']",i
1598,10004766,Dry Fork Trail,Glacier National Park,East Glacier Park Village,MT,United States,"{'lat': 48.50511, 'lng': -113.32923}",1.9912,5.401141081417029,777.0379176,3,out and back,1.0,0.0,0,['dogs-no'],"['hiking', 'trail-running']",i
1599,10271947,Fawn Pass to Fan Creek Trail,Yellowstone National Park,West Yellowstone,MT,United States,"{'lat': 44.95087, 'lng': -111.05879}",1.9221,15.903359850839031,1233.0601704,3,out and back,2.0,3.5,3,"['dogs-no', 'views']","['birding', 'hiking', 'nature-trips', 'walking']",i
1600,10342981,Belly River Trail to Foot Glenns Lake,Glacier National Park,Babb,MT,United States,"{'lat': 48.99587, 'lng': -113.66023}",1.8898,10.502218769422,767.0374296,3,point to point,2.0,5.0,1,"['dogs-no', 'forest', 'lake', 'river', 'views', 'waterfall', 'wild-flowers']","['backpacking', 'camping', 'hiking', 'nature-trips']",i
1601,10004778,Cut Bank Pass via Pitamakan Trail,Glacier National Park,East Glacier Park Village,MT,United States,"{'lat': 48.60248, 'lng': -113.38368}",1.8525,29.906318210068367,6184.3017792,7,out and back,1.0,4.0,1,"['dogs-no', 'forest', 'lake', 'river', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips']",i
1602,10271950,Daly Creek to Crescent Lake,Yellowstone National Park,Big Sky,MT,United States,"{'lat': 45.04859, 'lng': -111.13917000000001}",1.2708,28.706064636420134,7841.3826408,5,out and back,2.0,0.0,0,"['dogs-no', 'forest', 'lake', 'views']","['birding', 'hiking', 'nature-trips']",i
1603,10271949,Daly Creek to Shelf Lake,Yellowstone National Park,Big Sky,MT,United States,"{'lat': 45.04853, 'lng': -111.13925}",1.2146,32.50686761963953,8425.41114,3,out and back,2.0,0.0,0,"['dogs-no', 'forest', 'lake', 'views', 'wildlife']","['backpacking', 'hiking', 'nature-trips']",i
1604,10483794,North Fork Flathead River Paddle,Glacier National Park,Polebridge,MT,United States,"{'lat': 48.98874, 'lng': -114.46302}",1.023,55.91181230577999,262.01278560000003,3,point to point,,4.0,2,"['river', 'views']","['camping', 'nature-trips', 'paddle-sports']",i
1605,10294628,West Lakes Trail  [CLOSED],Glacier National Park,West Glacier,MT,United States,"{'lat': 48.63755, 'lng': -113.8887}",0.7684,20.104247358607832,5137.2506856,5,out and back,1.0,4.0,4,"['dogs-no', 'forest', 'lake', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'fishing', 'nature-trips', 'horseback-riding']",i
1606,10478760,Nyack Creek,Glacier National Park,West Glacier,MT,United States,"{'lat': 48.43661, 'lng': -113.80285}",0.7673,34.70733250466128,2687.1311256000004,5,out and back,1.0,0.0,0,"['forest', 'views', 'wildlife']","['backpacking', 'hiking', 'trail-running']",i
1607,10236212,Wheeler Peak Trail via Stella Lake Trail,Great Basin National Park,Baker,NV,United States,"{'lat': 39.01731, 'lng': -114.30329}",15.7517,8.201732753262895,2906.1418128,5,out and back,3.0,5.0,135,"['dogs-no', 'forest', 'lake', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips']",i
1608,10006002,Bristlecone Pine Glacier Trail,Great Basin National Park,Baker,NV,United States,"{'lat': 39.01015, 'lng': -114.30698}",14.6046,4.5009509011808575,1059.0516792,3,out and back,2.0,4.5,125,"['dogs-no', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i
1609,10026784,Alpine Lakes Trail,Great Basin National Park,Baker,NV,United States,"{'lat': 39.00984, 'lng': -114.30709}",12.5884,2.7005705407085143,469.0228872,1,loop,2.0,4.5,83,"['dogs-no', 'forest', 'lake', 'kids', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i
1610,10261421,Titus Canyon Road,Death Valley National Park,Beatty,NV,United States,"{'lat': 36.85936, 'lng': -116.84565}",10.5062,26.00549409571162,2417.1179496,1,point to point,2.0,4.5,46,"['kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'mountain-biking', 'nature-trips', 'off-road-driving', 'scenic-driving', 'walking']",i
1611,10032993,Lehman Cave,Great Basin National Park,Baker,NV,United States,"{'lat': 39.00545, 'lng': -114.2195}",9.042,0.40008452454940957,45.002196,1,loop,3.0,4.5,42,"['cave', 'dogs-no', 'kids', 'partially-paved', 'views', 'wild-flowers']","['hiking', 'walking']",i
1612,10309295,Bristlecone and Alpine Lakes Loop,Great Basin National Park,Baker,NV,United States,"{'lat': 39.01015, 'lng': -114.30705}",7.5185,5.301119950279677,1013.0494344000001,3,loop,2.0,4.5,37,"['forest', 'lake', 'views']","['birding', 'hiking', 'nature-trips', 'walking']",i
1613,10258133,Wheeler Peak Scenic Drive,Great Basin National Park,Baker,NV,United States,"{'lat': 39.01006, 'lng': -114.20887}",7.1156,23.30492355500311,3858.1882704000004,1,out and back,2.0,4.5,20,"['ada', 'cave', 'forest', 'lake', 'kids', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'camping', 'hiking', 'nature-trips', 'scenic-driving', 'walking']",i
1614,10236215,Baker Lake Trail,Great Basin National Park,Baker,NV,United States,"{'lat': 38.97643, 'lng': -114.24575}",6.9354,10.402197638284647,2670.1302960000003,5,out and back,1.0,4.5,17,"['dogs-no', 'lake', 'views']","['backpacking', 'birding', 'hiking', 'nature-trips']",i
1615,10309294,Teresa Lake,Great Basin National Park,Baker,NV,United States,"{'lat': 39.01039, 'lng': -114.30701}",6.4345,1.500316967060286,305.014884,3,out and back,2.0,5.0,11,"['dogs-no', 'forest', 'lake', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips']",i
1616,10313540,Baker Lake-Johnson Lake Loop,Great Basin National Park,Baker,NV,United States,"{'lat': 38.97645, 'lng': -114.24538}",6.0987,12.90272591671846,4366.213060800001,5,loop,2.0,4.5,19,"['dogs-no', 'forest', 'lake', 'river', 'views']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips']",i
1617,10024320,Lexington Arch Trail,Great Basin National Park,Baker,NV,United States,"{'lat': 38.8429, 'lng': -114.19067}",5.9666,2.9006128029832197,1118.0545584,3,out and back,1.0,4.0,11,"['cave', 'dogs-leash', 'forest', 'kids', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'walking']",i
1618,10309296,Wheeler Peak Trail via Alpine Lakes Trail,Great Basin National Park,Baker,NV,United States,"{'lat': 39.0102, 'lng': -114.30727}",5.9253,7.801648228713487,3087.1506456,5,out and back,2.0,5.0,13,"['dogs-leash', 'forest', 'lake', 'views', 'wildlife']","['birding', 'hiking', 'nature-trips']",i
1619,10309297,Stella Lake Trail,Great Basin National Park,Baker,NV,United States,"{'lat': 39.0102, 'lng': -114.30736}",5.7708,2.1004437538844,442.0215696,3,out and back,2.0,4.5,9,"['dogs-no', 'forest', 'lake', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips']",i
1620,10028528,Lehman Creek Trail,Great Basin National Park,Baker,NV,United States,"{'lat': 39.01738, 'lng': -114.2391}",5.7524,8.201732753262895,2480.121024,5,out and back,1.0,4.0,27,"['dogs-no', 'views']","['birding', 'hiking', 'snowshoeing']",i
1621,10270278,Rhyolite Ghost Town,Death Valley National Park,Beatty,NV,United States,"{'lat': 36.89737, 'lng': -116.82951}",5.2404,1.1002324425108763,118.0057584,1,out and back,2.0,4.0,9,"['dogs-no', 'historic-site', 'kids', 'views']","['birding', 'hiking', 'nature-trips', 'walking']",i
1622,10236198,Sky Islands Forest Trail,Great Basin National Park,Baker,NV,United States,"{'lat': 39.01031, 'lng': -114.30696}",4.5588,0.3000633934120572,19.0009272,1,loop,1.0,4.5,9,"['ada', 'dogs-no', 'forest', 'kids', 'strollers', 'views']","['hiking', 'walking']",i
1623,10027382,Pole Canyon Trail,Great Basin National Park,Baker,NV,United States,"{'lat': 38.98987, 'lng': -114.21267}",4.3778,7.401563704164077,1709.0833992,3,loop,1.0,4.0,18,"['dogs-no', 'forest', 'kids', 'views', 'wildlife']","['birding', 'camping', 'hiking', 'trail-running']",i
1624,10026785,Osceola Ditch Intepretive Trail,Great Basin National Park,Baker,NV,United States,"{'lat': 39.02865, 'lng': -114.26691}",3.7984,2.7005705407085143,196.00956480000002,1,out and back,1.0,4.0,10,"['dogs-no', 'forest', 'historic-site', 'kids', 'views', 'wildlife']","['hiking', 'walking']",i
1625,10111533,Lehman Caves Visitor Center and Mountain View Nature Trail,Great Basin National Park,Baker,NV,United States,"{'lat': 39.00609, 'lng': -114.21966}",3.6251,0.40008452454940957,42.00204960000001,1,loop,1.0,3.5,6,"['dogs-no', 'forest', 'kids', 'views', 'wildlife']","['hiking', 'nature-trips', 'walking']",i
1626,10313538,Johnson Lake via Snake Creek,Great Basin National Park,Baker,NV,United States,"{'lat': 38.92864, 'lng': -114.25566}",3.4292,7.001479179614667,2506.1222928,5,out and back,2.0,4.5,7,"['dogs-no', 'forest', 'lake', 'views', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking']",i
1627,10313543,Dead Lake Trail,Great Basin National Park,Baker,NV,United States,"{'lat': 38.92589, 'lng': -114.25184}",3.197,3.600760720944686,1384.0675392,5,out and back,1.0,4.5,6,"['dogs-no', 'forest', 'lake', 'views']","['birding', 'hiking', 'nature-trips']",i
1628,10307901,Serviceberry Loop,Great Basin National Park,Baker,NV,United States,"{'lat': 38.92515, 'lng': -114.24638}",2.9884,3.000633934120572,728.0355264,3,loop,1.0,4.0,9,"['forest', 'views']","['birding', 'hiking', 'nature-trips', 'walking']",i
1629,10313599,Snake Creek Overlook,Great Basin National Park,Baker,NV,United States,"{'lat': 38.92609, 'lng': -114.25169}",2.7745,1.300274704785581,331.01615280000004,3,loop,2.0,4.5,4,['views'],"['birding', 'hiking', 'nature-trips', 'walking']",i
1630,10402715,Thimble Peak Trail,Death Valley National Park,Beatty,NV,United States,"{'lat': 36.82866, 'lng': -117.03255}",1.6462,3.2006761963952766,1646.0803248000002,3,out and back,1.0,5.0,2,"['dogs-no', 'views', 'wildlife']","['hiking', 'nature-trips']",i
1631,10313536,Johnson Lake via South Fork Baker Creek,Great Basin National Park,Baker,NV,United States,"{'lat': 38.97652, 'lng': -114.24505}",1.3832,10.402197638284647,3392.1655296,5,out and back,2.0,4.0,1,"['dogs-no', 'forest', 'lake', 'river']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips']",i
